country girl (shake it for me), luke bryan, hey girl go on now~you know you've got everybody looking~~got a little boom in my big truck~gonna open up the doors and turn it up~gonna stomp my boots in the georgia mud~gonna watch you make me fall in love~get up on the hood of my daddy's tractor~up on the toolbox it don't matter~down on the tailgate girl i can't wait~to watch you do your thing~~shake it for the young bucks sittin' in the honky-tonks~for the rednecks rockin' 'til the break of dawn~for the dj spinnin' that country song~come on come on come on~shake it for the birds shake it for the bees~shake it for the catfish swimming down deep in the creek~for the crickets and the critters and the squirrels~shake it to the moon shake it for me girl aww~~country girl shake it for me girl~shake it for me girl shake it for me~country girl shake it for me girl~shake it for me girl shake it for me~~somebody's sweet little farmer's child~with a gattle in her bud to get a little wild~pony tail and a pretty smile~rope me in from a country mile~so come on over here and get in my arms~spin me around this big ole barn~tangle me up like grandma's yarn yeah yeah yeah~~shake it for the young bucks sittin' in the honky-tonks~for the rednecks rockin' 'til the break of dawn~for the dj spinnin' that country song~come on come on come on~shake it for the birds shake it for the bees~shake it for the catfish swimming down deep in the creek~for the crickets and the critters and the squirrels~shake it to the moon shake it for me girl aww~~country girl shake it for me girl~shake it for me girl shake it for me~country girl shake it for me girl~shake it for me girl shake it for me~~~now dance like a dandelion~in the wind on the hill underneath the pines yea~move like the river flows~feel the kick drum down deep in your toes~all i wanna do is get to holdin' you and get to knowin' you~and get to showin' you and get to lovin' you 'fore the night is through~baby you know what to do~~shake it for the young bucks sittin' in the honky-tonks~for the rednecks rockin' 'til the break of dawn~for the dj spinnin' that country song~come on come on come on~shake it for the birds shake it for the bees~shake it for the catfish swimming down deep in the creek~for the crickets and the critters and the squirrels~shake it to the moon shake it for me girl aww~~country girl shake it for me girl~shake it for me girl shake it for me~country girl shake it for me girl~shake it for me girl shake it for me~country girl shake it for me girl~shake it for me girl shake it for me~country girl shake it for me girl~shake it for me girl shake it for me
crash my party, luke bryan, it don’t matter what plans i got i can break ‘em~yeah i can turn this thing around at the next red light~and i don’t mind telling all the guys “i can’t meet ‘em”~hell we can all go raise some hell any other night~girl i don’t care oh i just gotta see what you’re wearing~your hair is it pulled up or falling down?~oh i just have to see it now~~if you wanna call me call me call me~you don’t have to worry ‘bout it baby~you can wake me up in the dead of the night~wreck my plans baby that’s alright~this is a drop everything kind of thing~swing on by i will pour you a drink~the door’s unlocked. i’ll leave on the lights~baby you can crash my party anytime~~ain’t a spot downtown that’s rockin’ the way that you rock me~ain’t a bar that can make me buzz the way that you do~i could be on the front row of the best show~and look down and see your face on my phone~and i’m gone so long hang on. i’ll meet you in a minute or two~~if you wanna call me call me call me~you don’t have to worry ‘bout it baby~you can wake me up in the dead of the night~wreck my plans baby that’s alright~this is a drop everything kind of thing~swing on by i will pour you a drink~the door’s unlocked. i’ll leave on the lights~baby you can crash my party anytime~~if it’s two in the morning and you’re feeling lonely~and wondering what i’m doing~~if you wanna call me call me call me~you don’t have to worry ‘bout it baby~you can wake me up in the dead of the night~wreck my plans baby that’s alright~this is a drop everything kind of thing~swing on by i will pour you a drink~the door’s unlocked. i’ll leave on the lights~baby you can crash my party anytime~baby you can crash my party anytime
sunrise sunburn sunset, luke bryan, your daddy had a lakehouse~he had me paint it that summer sophomore year~said i could stay for free~a couple buddies a couple weeks~you rode in in a little red honda~and headed straight for the pier~tank top and cutoff jeans~a little pacsun underneath~who knew it was 'bout to be~~sunrise sunburn sunset repeat~moonlight all night crashing into me~nothing will ever be easy as you and me~tangled up with nowhere to be~just sunrise sunburn sunset repeat~sunrise sunburn sunset repeat ayy~~i turned those shutters the color of your eyes~'til the day turned into night~and took turns with a jar~turn that boat dock into a bar~and then we passed the guitar around the fire to each other~and watched all of our friends pair off with one another~but we felt like the stars we were under~and everybody knew that that was our summer~~sunrise sunburn sunset repeat~moonlight all night crashing into me~nothing will ever be easy as you and me~tangled up with nowhere to be~just sunrise sunburn sunset repeat~yeah~~whoa~we set july on fire~whoa~yeah girl you and i were~sunrise sunburn sunset repeat~~sunrise sunburn sunset repeat~moonlight all night crashing into me~nothing will ever be easy as you and me~tangled up with nowhere to be~just sunrise sunburn sunset repeat~sunrise sunburn sunset repeat~yeah~~whoa~we set july on fire~whoa~yeah girl you and i were~sunrise sunburn sunset repeat~sunrise sunburn sunset repeat
i don't want this night to end, luke bryan, girl i know i don’t know you~but your pretty little eyes so blue~are pulling me in~like the moon on your skin~i’m so glad you trusted me~to slide up on this dusty seat~and let your hair down~get out of town~~got the stars coming out over my hood~and all i know now is it's going good~~you got your hands up~you’re rocking in my truck~you got the radio on~you’re singing every song~i’m set on cruise control~i’m slowly losing hold~of everything i got~you’re looking so damn hot~~and i don’t know what road we’re on~or where we’ve been~from staring at you girl~all i know is i don’t want this night to end~~going to cuss the morning when it comes~'cause i know that the rising sun~ain’t no good for me~'cause you’ll have to leave~going to make the most of every mile~do anything to make your smile~land on my lips~get drunk on your kiss~~clock on the dash says 3:35~there’s plenty of gas and the night’s still alive~~you got your hands up~you’re rocking in my truck~you got the radio on~you’re singing every song~i’m set on cruise control~i’m slowly losing hold~of everything i got~you’re looking so damn hot~~and i don’t know what road we’re on~or where we’ve been~from staring at you girl~all i know is i don’t want this night to end~~~you got your hands up~you’re rocking in my truck~you got the radio on~you’re singing every song~i’m set on cruise control~i’m slowly losing hold~of everything i got~you’re looking so damn hot~~and i don’t know what road we’re on~or where we’ve been~from staring at you girl~all i know is i don’t want this night to end~i don’t want this night to end~no i don’t want this night to end
good directions, luke bryan, i was sitting there selling turnips on a flat-bed truck~crunching on a pork rind when she pulled up~she had to be thinking this is where rednecks come from~she had hollywood written on her license plate~she was lost and looking for the interstate~needing directions and i was the man for the job~~i told her way up yonder past the caution lights~there's a little country store with an old coke sign~you gotta stop and ask miss bell~for some of her sweet tea~then a left will take you to the interstate~but a right will bring you right back here to me~~i was sitting there thinking about her pretty face~kicking myself for not catching her name~i threw my hat and thought you fool it could have been love~i knew my old ford couldn't run her down~she probably didn't like me anyhow~so i watched her disappear into a cloud of dust~~i told her way up yonder past the caution lights~there's a little country store with an old coke sign~you gotta stop and ask miss bell~for some of her sweet tea~then a left will take you to the interstate~but a right will bring you right back here to me~~is this georgia heat playing tricks on me~or am i really seeing what i think i see~the woman of my dreams coming back to me~(yeah)~~she went way up yonder past the caution light~don't know why but something felt right~when she stopped in and asked miss bell~for some of her sweet tea~momma gave her a big ole glass~and sent her right back here to me~thank god for good directions and turnip greens
do i, luke bryan, baby what are we becoming?~it feels just like we're always running~rolling through the motions every day~i could lean in to hold you~or act like i don't even know you~seems like you could care less either way~what happened to that girl i used to know?~i just want us back to the way we were before~~do i turn you on at all when i kiss you baby?~does the sight of me wanting you drive you crazy?~do i have your love? am i still enough?~tell me don't i? or tell me do i baby~~give you everything that you ever wanted?~would you rather just turn away and leave me lonely?~do i just need to give up and get on with my life?~baby do i?~~remember when we didn't have nothing~but a perfect simple kind of loving?~baby those sure were the days~there was a time our love ran wild and free~but now i'm second guessing everything i see!~~do i turn you on at all when i kiss you baby?~does the sight of me wanting you drive you crazy?~do i have your love? am i still enough?~tell me don't i? or tell me do i baby~~give you everything that you ever wanted?~would you rather just turn away and leave me lonely?~do i just need to give up and get on with my life?~~baby do i still give you what you need?~still take your breath away?~light up the spark way down deep?~baby do i?!~~whoa! do i turn you on at all when i kiss you baby?~does the sight of me wanting you drive you crazy?~do i have your love? am i still enough?~tell me don't i? or tell me do i baby~~give you everything that you ever wanted?~would you rather just turn away and leave me lonely?~do i just need to give up and get on with my life?~tell me baby do i get one more try? do i?~baby do i?
roller coaster, luke bryan, she had a cross around her neck~and a flower in her hand~that i picked from the side of thomas drive~on our way to the sand~we found an old wooden chair~still warm from the sun~pushed it back gave me a kiss with bacardi on her lips~and i was done~~and we spent that week wide open~upside down beside the ocean~i didn't know where it was goin'~just tryin' to keep my heart on the tracks~i should've known that kind of feelin'~would last longer than that week did~blown away and barely breathin'~sunday came and it was over~now she's got me twisted~like an old beach roller coaster~~the rest of those days~turned into long crazy nights~when the music got loud~we'd sneak away from the crowd~under the boardwalk lights~and with all the things we said~what i just can't get past~is the way we let it end~now i'm wonderin' where she is~knowin' i can't get that goodbye back~~and we spent that week wide open~upside down beside the ocean~i didn't know where it was goin'~just tryin' to keep my heart on the tracks~i should've known that kind of feelin'~would last longer than that week did~blown away and barely breathin'~sunday came and it was over~now she's got me twisted~like an old beach roller coaster~~she's like a song playin' over and over~in my mind where i still hold her~i had the chance and i should've told her~~when we spent that week wide open~upside down beside the ocean~i should've known where it was goin'~still tryin' to keep my heart on the tracks~and i should've known that kind of feelin'~would last longer than that week did~blown away and barely breathin'~when sunday came and it was over~now she's got me twisted~yeah i'm still twisted~like that old beach roller coaster~like that old beach roller coaster
move, luke bryan, your mama packed y'all up and moved you to the south~packed a u-haul cross a one-tree yard~to a tin roof shotgun house~you didn't know nobody didn't talk too much~had a rocking little body with a yankee strut~a little shy side a little wild side~with your long blonde hair all pulled up~then you got in with some southern belles~cut your jeans off with a rebel yell~learned the talk of the bible belt~now girl i melt when you~~m-o-v-e i love it~yeah i love it when you get that beat~boots on stomp your feet~it's like you've been waiting all week~move like you do~all sexy and smooth~like you love to~oh girl look at you~legs and your hips~live oak moonlit~when that song hits~damn you turn it loose~stars of the southern sky~buzz of the fire and ice~dj plays that throwback tune~but i can't move when you move~~it's like there's something in the air~that turns you wild when a country song~is way up loud and the sun goes down~right about then you lock eyes on me~you got me where you want me where i wanna be~all up in the middle of your left and right~just side to side yeah you're right on time when you~~m-o-v-e i love it~yeah i love it when you get that beat~boots on stomp your feet~it's like you've been waiting all week~move like you do~all sexy and smooth~like you love to~oh girl look at you~legs and your hips~live oak moonlit~when that song hits~damn you turn it loose~stars of the southern sky~buzz of the fire and ice~dj plays that throwback tune~and i can't move when you move~~let me talk to you~m-o-v-e~i love it when you love it when you feel the beat~c-o-m-e~come on i wanna see you~~move like you do~all sexy and smooth~like you love to~oh girl look at you~legs and your hips~live oak moonlit~when that song hits~damn you turn it loose~stars of the southern sky~buzz of the fire and ice~dj playing throwback tunes~i wanna move when you~but i can't move when you~no i can't move when you move~no i can't move when you move
rain is a good thing, luke bryan, my daddy spent his life looking up at the sky~he'd cuss kick the dust saying son it's way too dry~it clouds up in the city the weather man complains~but where i come from rain is a good thing~~rain makes corn corn makes whiskey~whiskey makes my baby feel a little frisky~back roads are bogging up my buddies pile up in my truck~we hunt our hunnies down we take them into town~start washing all our worries down the drain~rain is a good thing~~aren’t nothing like a kiss out back in the barn~ringing out our soaking clothes riding out a thunderstorm~when tin roof gets to talking that's the best love we made~yea where i come from rain is a good thing~~rain makes corn corn makes whiskey~whiskey makes my baby feel a little frisky~back roads are bogging up my buddies pile up in my truck~we hunt our hunnies down we take them into town~start washing all our worries down the drain~rain is a good thing~~farmer johnson does a little dance~creeks on the rise roll up your pants~country girls they want to cuddle~kids out playing' in a big mud puddle~~rain makes corn corn makes whiskey~whiskey makes my baby feel a little frisky~back roads are bogging up my buddies pile up in my truck~we hunt our hunnies down we take them into town~start washing all our worries down the drain~rain is a good thing~~rain is a good thing~rain is a good thing~rain is a good thing
kiss tomorrow goodbye, luke bryan, all we do right is make love~and we both know now that ain’t enough~~ain’t gonna beg you to stay~ain't gotta ask you what's wrong~ain’t no reason running after something already gone~take off your leavin' dress~let’s do what we do best~i guess everybody’s got their way of moving on~girl rest your head one more time in my bed~love me like you loved me when you loved me~and you didn’t have to try~let’s lay down tonight~and kiss tomorrow goodbye~~baby who we are just didn’t work~but maybe we can leave with something out of all this hurt~~ain’t gonna beg you to stay~ain’t gotta ask you what’s wrong~ain’t no reason running after something already gone~take off your leavin' dress~let’s do what we do best~i guess everybody’s got their way of moving on~girl rest your head one more time in my bed~love me like you loved me when you loved me~and you didn’t have to try~let’s lay down tonight~and kiss tomorrow goodbye~~ain’t gonna beg you to stay~ain’t gotta ask you what’s wrong~ain’t no reason running after something already gone~take off your leavin' dress~let’s do what we do best~i guess everybody’s got their way of moving on~girl rest your head one more time in my bed~love me like you loved me when you loved me~and you didn’t have to try~let’s lay down tonight~and kiss tomorrow goodbye~let’s kiss tomorrow goodbye
